44564.54857413323, 34666.66666666667
47333.68832090877, 34400.00000000001
47337.66418175364, 29920.000000000007
50639.900603478876, 28960.000000000007
52981.77730446101, 30133.333333333343
55434.78878239263, 26080.000000000007
51281.19749142113, 26346.66666666667
50326.23358182464, 22400.000000000007
50276.06200449652, 18933.333333333336
41170.67802626908, 18880.000000000004
36539.03680037866, 17813.33333333334
33079.706543604305, 15786.666666666668
33029.629629629635, 12213.333333333336
33192.4032658857, 8800
28777.54111939416, 3466.6666666666642
24147.79316057272, 0.0
17757.02283753404, 1386.6666666666788
13969.068749260448, 9653.333333333332
8004.7568335108335, 10240
1024.4704768666452, 15626.666666666664
0.0, 20426.666666666668
4949.497100934801, 32906.66666666667
7558.513785350846, 33066.66666666667
8468.275943675304, 27946.666666666668
10494.16637084369, 25173.333333333336
10603.999526683237, 21413.333333333336
20940.504082357125, 14240
20943.391314637327, 10986.666666666664
23712.767719796477, 10453.333333333332
26581.729972784284, 17706.666666666668
30357.283161756, 23413.333333333336
33445.20175127204, 23946.66666666667
